sex,race,age,reincarcerated,state
Male,White,46.1,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Male,White,39.3,TRUE,Iowa
Female,White,20.3,FALSE,Iowa
Male,White,30,FALSE,Iowa
Male,White,46.8,TRUE,Iowa
Male,White,19.5,FALSE,Iowa
Female,White,25.8,FALSE,Iowa
Female,White,21.2,FALSE,Iowa
Male,White,47.3,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Female,White,45.7,FALSE,Iowa
Male,White,19,TRUE,Iowa
Male,White,31,FALSE,Iowa
Female,White,40.2,TRUE,Iowa
Male,White,19.2,FALSE,Iowa
Female,White,32,TRUE,Iowa
Female,White,50.9,FALSE,Iowa
Male,White,20.1,FALSE,Iowa
Male,White,41.7,FALSE,Iowa
Male,Black,45.2,FALSE,Iowa
Female,White,47.4,FALSE,Iowa
Male,White,37.6,TRUE,Iowa
Male,White,39.5,TRUE,Iowa
Male,White,40.6,FALSE,Iowa
Female,White,36.5,FALSE,Iowa
Male,White,27.6,FALSE,Iowa
Female,Black,18.9,FALSE,Iowa
Female,White,52.9,FALSE,Iowa
Male,White,52,TRUE,Iowa
Female,White,53.1,FALSE,Iowa
Male,Hispanic,18.3,FALSE,Iowa
Male,White,25.8,FALSE,Iowa
Male,Hispanic,35.1,FALSE,Iowa
Male,White,42.3,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Female,White,43.5,FALSE,Iowa
Male,White,36.3,FALSE,Iowa
Female,White,33.6,FALSE,Iowa
Female,Black,19.5,FALSE,Iowa
Male,White,33,FALSE,Iowa
Female,White,28,FALSE,Iowa
Male,White,26.9,FALSE,Iowa
Male,White,26.4,FALSE,Iowa
Male,White,29,FALSE,Iowa
Male,Hispanic,19.1,FALSE,Iowa
Male,Black,19.3,FALSE,Iowa
Male,White,40.8,FALSE,Iowa
Female,White,49.6,FALSE,Iowa
Male,Other,21.3,FALSE,Iowa
Female,White,47.3,FALSE,Iowa
Male,White,22.6,FALSE,Iowa
Female,White,28.2,FALSE,Iowa
Male,Hispanic,51,FALSE,Iowa
Male,White,30.7,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,White,23,FALSE,Iowa
Male,White,29.9,FALSE,Iowa
Male,White,22,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,21.5,TRUE,Iowa
Female,White,30.8,FALSE,Iowa
Male,Black,36.1,TRUE,Iowa
Male,White,33.5,TRUE,Iowa
Male,White,18.4,FALSE,Iowa
Male,White,36.1,FALSE,Iowa
Male,White,18.8,TRUE,Iowa
Male,White,32,FALSE,Iowa
Female,White,35.1,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,Black,22.1,FALSE,Iowa
Male,Black,22.6,FALSE,Iowa
Male,White,25.2,FALSE,Iowa
Male,White,33.3,FALSE,Iowa
Male,Hispanic,28.7,FALSE,Iowa
Female,Black,22.8,FALSE,Iowa
Female,White,53.2,FALSE,Iowa
Female,White,34.8,FALSE,Iowa
Female,White,19,FALSE,Iowa
Male,White,51.6,FALSE,Iowa
Male,Black,47.4,FALSE,Iowa
Male,White,54.7,FALSE,Iowa
Male,White,43.9,FALSE,Iowa
Male,White,51.4,FALSE,Iowa
Male,White,38.7,FALSE,Iowa
Male,White,48,FALSE,Iowa
Male,White,36.8,FALSE,Iowa
Male,White,36.6,FALSE,Iowa
Male,White,37.9,FALSE,Iowa
Male,White,46.2,FALSE,Iowa
Male,White,42.8,FALSE,Iowa
Male,White,41.2,FALSE,Iowa
Female,White,42.3,FALSE,Iowa
Female,Black,19,FALSE,Iowa
Female,White,39.8,FALSE,Iowa
Male,Black,19.1,TRUE,Iowa
Male,White,20.1,FALSE,Iowa
Male,White,57,FALSE,Iowa
Male,White,27.5,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Male,Black,22.8,FALSE,Iowa
Male,Black,23.1,FALSE,Iowa
Male,Black,20.1,TRUE,Iowa
Male,White,18.2,TRUE,Iowa
Male,White,29.4,TRUE,Iowa
Female,White,21.2,FALSE,Iowa
Male,White,27,FALSE,Iowa
Female,White,36.1,FALSE,Iowa
Female,White,41.1,FALSE,Iowa
Male,White,28.9,FALSE,Iowa
Male,White,26.1,FALSE,Iowa
Female,White,23.8,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Female,White,22.3,FALSE,Iowa
Female,White,22.1,FALSE,Iowa
Female,White,63.4,FALSE,Iowa
Female,White,19.6,FALSE,Iowa
Male,White,41,TRUE,Iowa
Male,White,32.4,FALSE,Iowa
Male,Black,20,FALSE,Iowa
Male,Asian or Pacific Islander,28.6,FALSE,Iowa
Male,Black,30.6,FALSE,Iowa
Female,White,26.8,FALSE,Iowa
Male,White,31.3,FALSE,Iowa
Male,Hispanic,32.3,TRUE,Iowa
Male,White,21.8,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Male,Black,25.8,FALSE,Iowa
Male,Black,23,FALSE,Iowa
Male,Black,19.4,FALSE,Iowa
Male,Hispanic,19.7,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Male,White,38.1,FALSE,Iowa
Female,White,21.5,FALSE,Iowa
Female,White,25.3,TRUE,Iowa
Male,White,26.3,FALSE,Iowa
Male,White,47.2,FALSE,Iowa
Female,White,24.5,FALSE,Iowa
Male,White,62.6,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,White,23.1,FALSE,Iowa
Male,White,32.6,FALSE,Iowa
Female,Black,22.6,FALSE,Iowa
Male,White,21,FALSE,Iowa
Male,White,42.2,FALSE,Iowa
Male,Black,22.3,FALSE,Iowa
Female,White,35.1,FALSE,Iowa
Female,White,42.1,FALSE,Iowa
Female,Black,25.6,FALSE,Iowa
Male,Black,24.7,TRUE,Iowa
Male,White,26.1,FALSE,Iowa
Female,White,20.4,FALSE,Iowa
Female,White,47.8,FALSE,Iowa
Male,White,22.7,FALSE,Iowa
Female,White,59.4,FALSE,Iowa
Male,White,49.5,FALSE,Iowa
Male,White,49.6,FALSE,Iowa
Female,Black,41.9,FALSE,Iowa
Male,White,42.2,FALSE,Iowa
Female,White,39.9,FALSE,Iowa
Female,White,42.6,TRUE,Iowa
Male,White,38.1,FALSE,Iowa
Male,Black,36.6,FALSE,Iowa
Male,White,52.3,FALSE,Iowa
Female,White,46.6,FALSE,Iowa
Male,Black,39.4,FALSE,Iowa
Male,White,23.4,TRUE,Iowa
Male,White,28,FALSE,Iowa
Male,White,42.6,FALSE,Iowa
Female,White,43.8,FALSE,Iowa
Male,White,18.1,FALSE,Iowa
Male,Black,34.4,TRUE,Iowa
Male,White,35.7,FALSE,Iowa
Male,White,18.9,TRUE,Iowa
Male,White,35.2,FALSE,Iowa
Female,White,32.9,FALSE,Iowa
Male,White,42.6,FALSE,Iowa
Male,Black,16.7,TRUE,Iowa
Male,White,24.5,FALSE,Iowa
Male,White,35.3,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Male,White,20.2,FALSE,Iowa
Male,Black,21.3,FALSE,Iowa
Male,Black,47.8,FALSE,Iowa
Male,White,28.2,TRUE,Iowa
Male,Black,28,FALSE,Iowa
Female,White,35.7,FALSE,Iowa
Male,White,24.2,FALSE,Iowa
Male,White,28.5,FALSE,Iowa
Male,White,19.7,FALSE,Iowa
Female,White,18.4,FALSE,Iowa
Male,White,34.8,FALSE,Iowa
Male,White,26.5,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Female,White,37.4,TRUE,Iowa
Female,White,32.2,FALSE,Iowa
Male,White,46.4,FALSE,Iowa
Male,White,29.4,FALSE,Iowa
Female,White,46.7,FALSE,Iowa
Male,Hispanic,20.7,FALSE,Iowa
Female,White,51.3,FALSE,Iowa
Male,Black,30.2,TRUE,Iowa
Male,White,21.6,FALSE,Iowa
Female,White,54.6,FALSE,Iowa
Male,White,52.1,FALSE,Iowa
Male,White,48.6,FALSE,Iowa
Female,White,52.6,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Male,Black,53.2,TRUE,Iowa
Male,White,21.5,FALSE,Iowa
Male,White,21.8,FALSE,Iowa
Male,White,45.1,FALSE,Iowa
Male,White,19.2,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Female,White,23.1,FALSE,Iowa
Male,Hispanic,23.1,FALSE,Iowa
Male,White,27.4,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Female,White,41.8,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,Black,26.8,FALSE,Iowa
Female,White,35.2,FALSE,Iowa
Female,Hispanic,32.4,FALSE,Iowa
Male,White,43,FALSE,Iowa
Female,White,23.4,TRUE,Iowa
Male,Hispanic,29.2,FALSE,Iowa
Female,White,40.7,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Male,White,40.4,FALSE,Iowa
Male,White,20.2,FALSE,Iowa
Male,White,25,FALSE,Iowa
Male,White,33.1,TRUE,Iowa
Female,White,47.3,FALSE,Iowa
Male,White,30.3,TRUE,Iowa
Male,White,34,FALSE,Iowa
Male,White,27.5,FALSE,Iowa
Female,White,47.9,TRUE,Iowa
Female,White,36.5,FALSE,Iowa
Male,Black,41.8,FALSE,Iowa
Male,White,19.6,TRUE,Iowa
Male,Hispanic,31,FALSE,Iowa
Male,White,20.5,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,American Indian or Alaska Native,44.7,FALSE,Iowa
Male,White,25.7,FALSE,Iowa
Male,White,38.3,FALSE,Iowa
Male,White,36.3,FALSE,Iowa
Male,White,51.4,FALSE,Iowa
Male,White,57.6,FALSE,Iowa
Male,White,47,TRUE,Iowa
Male,White,35.2,FALSE,Iowa
Male,White,36.4,FALSE,Iowa
Male,White,35.4,TRUE,Iowa
Male,White,36.8,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,White,56.6,FALSE,Iowa
Female,Hispanic,23.2,FALSE,Iowa
Male,White,32,FALSE,Iowa
Male,White,21,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Female,White,19.1,FALSE,Iowa
Male,White,31.3,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Female,White,49.2,FALSE,Iowa
Male,White,44.6,FALSE,Iowa
Male,Black,62.1,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,Black,19.2,TRUE,Iowa
Male,Black,23,FALSE,Iowa
Male,White,21.7,FALSE,Iowa
Female,Hispanic,18.6,FALSE,Iowa
Male,Black,60.6,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Female,White,26.7,FALSE,Iowa
Female,American Indian or Alaska Native,21.7,FALSE,Iowa
Male,White,31.3,FALSE,Iowa
Male,White,29.9,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Female,White,42.1,FALSE,Iowa
Male,Black,27.6,TRUE,Iowa
Female,White,22,FALSE,Iowa
Male,White,22.7,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Male,Black,31.8,FALSE,Iowa
Male,White,49.9,FALSE,Iowa
Male,White,24.3,TRUE,Iowa
Male,White,24.3,FALSE,Iowa
Female,White,30.5,FALSE,Iowa
Female,Asian or Pacific Islander,18.7,FALSE,Iowa
Male,White,24.4,FALSE,Iowa
Male,White,26,TRUE,Iowa
Male,Black,31.8,FALSE,Iowa
Female,White,44.6,FALSE,Iowa
Female,White,28.6,FALSE,Iowa
Female,White,22.8,FALSE,Iowa
Female,White,21.9,FALSE,Iowa
Male,White,48.8,FALSE,Iowa
Female,White,39.1,FALSE,Iowa
Male,White,21.5,FALSE,Iowa
Male,White,25.4,FALSE,Iowa
Female,White,39.2,FALSE,Iowa
Male,White,60,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Male,White,25.3,TRUE,Iowa
Male,Black,30.4,FALSE,Iowa
Female,White,21.6,FALSE,Iowa
Male,White,31.2,FALSE,Iowa
Male,Black,19.1,FALSE,Iowa
Female,White,38.7,FALSE,Iowa
Male,Black,30.8,FALSE,Iowa
Male,White,40.3,FALSE,Iowa
Male,White,46,TRUE,Iowa
Female,White,54.1,FALSE,Iowa
Male,Black,25.5,FALSE,Iowa
Male,White,34.7,FALSE,Iowa
Male,Black,30.2,TRUE,Iowa
Male,White,49.8,FALSE,Iowa
Male,White,30.5,FALSE,Iowa
Male,White,20.3,TRUE,Iowa
Male,White,40.5,FALSE,Iowa
Female,Hispanic,23.8,FALSE,Iowa
Male,White,37.3,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Male,Black,28.9,FALSE,Iowa
Female,White,31.8,FALSE,Iowa
Male,White,43.7,FALSE,Iowa
Male,Hispanic,31.7,FALSE,Iowa
Male,Black,31,FALSE,Iowa
Female,White,52.8,FALSE,Iowa
Male,American Indian or Alaska Native,46.2,FALSE,Iowa
Female,White,52.7,FALSE,Iowa
Female,American Indian or Alaska Native,40.7,FALSE,Iowa
Male,White,35.2,TRUE,Iowa
Female,White,56.6,FALSE,Iowa
Male,White,39.1,FALSE,Iowa
Male,White,40,FALSE,Iowa
Male,Hispanic,30.9,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Female,White,20.6,FALSE,Iowa
Male,White,22.2,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Female,White,51.7,FALSE,Iowa
Male,White,55.2,FALSE,Iowa
Female,White,43.5,FALSE,Iowa
Male,White,17.5,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Male,White,46.3,FALSE,Iowa
Male,White,29.3,FALSE,Iowa
Male,Hispanic,42,FALSE,Iowa
Male,Hispanic,41.7,FALSE,Iowa
Male,White,22.8,FALSE,Iowa
Male,White,29.3,FALSE,Iowa
Male,Hispanic,24.1,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Male,Black,32.2,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Female,White,28.8,FALSE,Iowa
Female,Asian or Pacific Islander,20.5,FALSE,Iowa
Female,Hispanic,18.9,FALSE,Iowa
Female,White,34.9,FALSE,Iowa
Male,White,31.4,FALSE,Iowa
Male,White,27.5,FALSE,Iowa
Female,White,31.6,FALSE,Iowa
Male,White,30.8,TRUE,Iowa
Male,White,22.7,FALSE,Iowa
Male,White,19.2,FALSE,Iowa
Female,White,46.4,FALSE,Iowa
Male,White,18.9,FALSE,Iowa
Female,White,39.5,FALSE,Iowa
Male,White,28.4,TRUE,Iowa
Male,White,50.5,FALSE,Iowa
Female,White,24.2,FALSE,Iowa
Male,Black,33.5,TRUE,Iowa
Male,Asian or Pacific Islander,30.7,FALSE,Iowa
Male,White,31.4,TRUE,Iowa
Male,White,27.8,FALSE,Iowa
Male,Hispanic,20.3,TRUE,Iowa
Male,White,51.9,TRUE,Iowa
Male,White,48.2,FALSE,Iowa
Male,White,57.2,TRUE,Iowa
Male,White,52.5,FALSE,Iowa
Male,White,38.1,TRUE,Iowa
Female,White,56.7,FALSE,Iowa
Female,White,42,FALSE,Iowa
Male,White,39.7,TRUE,Iowa
Male,Black,35.1,FALSE,Iowa
Male,White,42.5,FALSE,Iowa
Male,Black,38.4,FALSE,Iowa
Male,White,18.7,TRUE,Iowa
Female,White,53.1,FALSE,Iowa
Female,White,55.3,FALSE,Iowa
Female,White,29.7,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Female,Black,23.5,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,White,25.3,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,White,26.5,TRUE,Iowa
Male,White,25.9,FALSE,Iowa
Male,White,22.6,TRUE,Iowa
Male,White,37.2,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Male,White,29.3,TRUE,Iowa
Male,White,25.4,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Male,White,51.6,FALSE,Iowa
Male,White,37.7,FALSE,Iowa
Male,White,26.4,FALSE,Iowa
Male,White,22.6,FALSE,Iowa
Female,White,28.1,FALSE,Iowa
Male,Hispanic,21.4,TRUE,Iowa
Female,White,20,FALSE,Iowa
Female,White,38,FALSE,Iowa
Male,White,36.7,FALSE,Iowa
Female,White,52.8,FALSE,Iowa
Male,White,20.5,FALSE,Iowa
Male,Hispanic,33.9,FALSE,Iowa
Female,American Indian or Alaska Native,25.9,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Male,White,34.9,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,71.2,FALSE,Iowa
Male,Black,25.3,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Female,White,35.8,FALSE,Iowa
Male,White,30.9,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Male,Black,21.8,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Female,White,22.3,FALSE,Iowa
Male,White,50.8,FALSE,Iowa
Female,White,19.5,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Male,Hispanic,27.5,FALSE,Iowa
Female,White,57.6,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Male,Black,35.1,TRUE,Iowa
Female,White,20.2,FALSE,Iowa
Female,White,36,FALSE,Iowa
Female,White,45.6,FALSE,Iowa
Male,White,31.5,TRUE,Iowa
Male,White,30.7,TRUE,Iowa
Female,White,26.6,FALSE,Iowa
Male,Hispanic,53.3,FALSE,Iowa
Male,White,36.2,FALSE,Iowa
Male,White,39.7,FALSE,Iowa
Male,White,35.7,FALSE,Iowa
Male,White,47,FALSE,Iowa
Female,White,31.5,FALSE,Iowa
Male,White,54.2,FALSE,Iowa
Male,Hispanic,26,FALSE,Iowa
Male,White,50.5,FALSE,Iowa
Male,Black,52.4,FALSE,Iowa
Male,White,49.6,TRUE,Iowa
Male,White,47.2,FALSE,Iowa
Male,White,43.2,FALSE,Iowa
Male,White,41.7,FALSE,Iowa
Male,White,38.1,FALSE,Iowa
Male,White,43.6,TRUE,Iowa
Male,White,41.5,FALSE,Iowa
Male,White,35.4,TRUE,Iowa
Male,White,36.2,FALSE,Iowa
Female,White,34.7,TRUE,Iowa
Male,White,34.8,TRUE,Iowa
Male,White,19.3,FALSE,Iowa
Female,White,25.1,FALSE,Iowa
Male,White,30.5,FALSE,Iowa
Male,White,32.7,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,White,50,FALSE,Iowa
Male,White,43.7,FALSE,Iowa
Female,White,30.6,TRUE,Iowa
Male,White,29,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Male,White,47,FALSE,Iowa
Male,White,52.3,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Male,White,50.9,FALSE,Iowa
Female,White,55.2,FALSE,Iowa
Male,White,46.1,FALSE,Iowa
Male,White,25.6,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Male,Asian or Pacific Islander,18.4,FALSE,Iowa
Male,Hispanic,34.9,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Female,Black,34.6,FALSE,Iowa
Female,White,45,FALSE,Iowa
Male,White,27.6,FALSE,Iowa
Female,White,46.9,FALSE,Iowa
Male,White,39.7,TRUE,Iowa
Male,White,20.4,TRUE,Iowa
Female,White,55.3,FALSE,Iowa
Male,White,26.2,TRUE,Iowa
Female,White,19,FALSE,Iowa
Male,Black,22.9,FALSE,Iowa
Male,Black,20,FALSE,Iowa
Female,Black,19,FALSE,Iowa
Male,White,27.3,TRUE,Iowa
Male,White,51.8,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Female,White,52.2,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,Hispanic,22,FALSE,Iowa
Male,White,50.9,FALSE,Iowa
Female,White,58.2,FALSE,Iowa
Female,White,29.6,FALSE,Iowa
Male,White,30.3,TRUE,Iowa
Female,White,25.7,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Male,Black,18.2,FALSE,Iowa
Male,White,33.1,TRUE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,50.1,FALSE,Iowa
Male,White,32.2,TRUE,Iowa
Female,White,30.2,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Female,Black,35.4,FALSE,Iowa
Male,White,55.3,FALSE,Iowa
Male,White,48.1,FALSE,Iowa
Male,White,51.7,FALSE,Iowa
Male,White,45.8,FALSE,Iowa
Male,White,41.2,FALSE,Iowa
Male,White,52.9,FALSE,Iowa
Male,White,37.6,TRUE,Iowa
Male,White,36.7,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Male,White,60,FALSE,Iowa
Male,White,30.8,TRUE,Iowa
Male,Black,45.8,FALSE,Iowa
Male,White,45.1,FALSE,Iowa
Male,White,51.1,FALSE,Iowa
Female,White,54.2,FALSE,Iowa
Male,White,31.9,TRUE,Iowa
Male,Hispanic,23.6,FALSE,Iowa
Male,Black,33.6,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Female,White,34,TRUE,Iowa
Female,White,43.4,FALSE,Iowa
Male,White,33.3,FALSE,Iowa
Male,Black,29.3,TRUE,Iowa
Male,White,70.9,FALSE,Iowa
Female,White,57.2,FALSE,Iowa
Male,White,30.4,FALSE,Iowa
Male,White,29.9,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,Black,23,TRUE,Iowa
Male,White,21,FALSE,Iowa
Female,White,42.3,FALSE,Iowa
Female,Black,21.5,TRUE,Iowa
Male,White,22.6,FALSE,Iowa
Male,Hispanic,40.4,FALSE,Iowa
Male,White,48.7,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,White,37.3,FALSE,Iowa
Male,Black,25.3,FALSE,Iowa
Male,White,18.6,FALSE,Iowa
Female,White,36.7,FALSE,Iowa
Male,White,28.5,FALSE,Iowa
Male,White,18.3,FALSE,Iowa
Female,White,35.8,TRUE,Iowa
Female,White,52.3,FALSE,Iowa
Male,White,18.7,FALSE,Iowa
Male,Other,19.1,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Male,Asian or Pacific Islander,30.3,FALSE,Iowa
Male,White,26.4,FALSE,Iowa
Male,White,27.7,FALSE,Iowa
Male,White,57.1,FALSE,Iowa
Male,White,48.3,FALSE,Iowa
Male,White,49.9,FALSE,Iowa
Female,White,57.3,FALSE,Iowa
Female,White,51,TRUE,Iowa
Male,White,55.3,FALSE,Iowa
Male,Black,51.4,FALSE,Iowa
Female,White,48.8,FALSE,Iowa
Male,White,44,FALSE,Iowa
Male,Hispanic,36.9,FALSE,Iowa
Male,White,52.4,FALSE,Iowa
Male,White,38.7,FALSE,Iowa
Female,White,24.2,TRUE,Iowa
Male,White,45.2,FALSE,Iowa
Male,Black,18.1,FALSE,Iowa
Male,Black,23.3,FALSE,Iowa
Female,White,29.3,TRUE,Iowa
Female,Hispanic,31.2,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,White,36.8,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Female,Hispanic,20.4,FALSE,Iowa
Male,White,52.8,FALSE,Iowa
Male,White,52.7,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,36.2,FALSE,Iowa
Male,White,25.5,FALSE,Iowa
Male,White,19.9,FALSE,Iowa
Male,White,54.3,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Male,American Indian or Alaska Native,24.3,FALSE,Iowa
Male,White,31.9,FALSE,Iowa
Female,American Indian or Alaska Native,26.1,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,White,31,FALSE,Iowa
Male,White,22.7,TRUE,Iowa
Female,White,19.1,FALSE,Iowa
Female,White,51.1,FALSE,Iowa
Male,White,21.7,FALSE,Iowa
Female,White,30.7,TRUE,Iowa
Male,White,17.5,TRUE,Iowa
Male,White,22.5,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Female,White,52.3,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Male,White,48.7,FALSE,Iowa
Male,White,27.3,FALSE,Iowa
Male,White,22.8,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,White,58.7,FALSE,Iowa
Female,White,31.4,FALSE,Iowa
Female,White,24.8,FALSE,Iowa
Male,Hispanic,20.3,FALSE,Iowa
Male,Asian or Pacific Islander,25.1,FALSE,Iowa
Female,White,22.5,FALSE,Iowa
Male,White,31,FALSE,Iowa
Male,Black,42.5,FALSE,Iowa
Female,Black,25.3,FALSE,Iowa
Female,White,41,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Male,Hispanic,28.3,FALSE,Iowa
Male,Black,22.8,FALSE,Iowa
Female,White,23.5,FALSE,Iowa
Male,White,20.9,FALSE,Iowa
Female,White,18.5,FALSE,Iowa
Male,Black,32.9,TRUE,Iowa
Male,White,30.1,FALSE,Iowa
Male,White,19.9,FALSE,Iowa
Female,White,52.8,FALSE,Iowa
Male,White,55.8,FALSE,Iowa
Male,White,45,FALSE,Iowa
Male,White,43,FALSE,Iowa
Male,White,38.3,TRUE,Iowa
Male,Hispanic,35,TRUE,Iowa
Female,White,33.3,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Female,White,24,FALSE,Iowa
Male,Hispanic,35.1,FALSE,Iowa
Male,White,31.7,FALSE,Iowa
Male,White,27.3,FALSE,Iowa
Male,White,20.2,TRUE,Iowa
Female,Black,26.2,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Male,White,41.1,FALSE,Iowa
Male,White,34,FALSE,Iowa
Male,White,35.8,FALSE,Iowa
Male,White,37.9,FALSE,Iowa
Female,Hispanic,38,FALSE,Iowa
Male,Black,21.8,FALSE,Iowa
Male,Black,25.8,TRUE,Iowa
Female,White,30.1,TRUE,Iowa
Female,White,22.9,FALSE,Iowa
Male,White,29.4,TRUE,Iowa
Male,Black,32.5,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Female,White,25.9,FALSE,Iowa
Male,White,25,FALSE,Iowa
Female,Black,27.8,FALSE,Iowa
Male,Hispanic,41.7,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Male,White,36.9,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Female,White,20.7,FALSE,Iowa
Male,White,19.5,FALSE,Iowa
Male,White,26,FALSE,Iowa
Female,White,30.7,FALSE,Iowa
Female,White,24.3,FALSE,Iowa
Male,White,49.8,FALSE,Iowa
Male,Black,30.8,FALSE,Iowa
Female,White,35.3,TRUE,Iowa
Male,White,34.7,FALSE,Iowa
Male,White,59.8,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Male,White,40.8,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Female,White,48.5,FALSE,Iowa
Male,White,52.5,FALSE,Iowa
Female,White,52.6,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Male,White,51.5,FALSE,Iowa
Male,White,48.1,FALSE,Iowa
Male,White,46.1,TRUE,Iowa
Male,White,39.3,FALSE,Iowa
Male,Black,34.9,FALSE,Iowa
Male,Hispanic,42.6,FALSE,Iowa
Male,Black,37,TRUE,Iowa
Male,Hispanic,21,FALSE,Iowa
Male,White,52.3,FALSE,Iowa
Male,Black,19.4,FALSE,Iowa
Male,White,45.6,FALSE,Iowa
Female,White,19.3,FALSE,Iowa
Male,Hispanic,22.4,FALSE,Iowa
Male,White,43.4,FALSE,Iowa
Male,American Indian or Alaska Native,22.3,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Male,White,27.4,TRUE,Iowa
Male,Asian or Pacific Islander,19.1,FALSE,Iowa
Male,White,34.2,FALSE,Iowa
Male,Black,26,TRUE,Iowa
Female,Hispanic,32.2,FALSE,Iowa
Female,White,52.4,FALSE,Iowa
Female,White,57,FALSE,Iowa
Male,Black,36.2,FALSE,Iowa
